DATA DA VENDA,SETOR,PRODUTO,VENDEDOR,REGIÃO,ESTADO,CLIENTE,FATURAMENTO,MARGEM DE LUCRO,LUCRO_CALCULADO
2035-08-11 00:00:00,Carnes,Suína,Daniele,Sudeste,Rio de Janeiro,Atacado,979.84,0.19,186.17
2035-08-11 00:00:00,Laticínio,Coalhada,Vanessa,Nordeste,Sergipe,Atacado,944.33,0.19,179.42
2035-08-11 00:00:00,Bebidas,Refrigerantes,Leo,Sul,Paraná,Varejo,527.85,0.1,52.78
2035-08-11 00:00:00,Bebidas,Sucos,Vanessa,Sudeste,Minas Gerais,Atacado,896.63,0.15,106.51
2035-08-11 00:00:00,Bebidas,Sucos,Jonas,Sudeste,Minas Gerais,Atacado,899.9,0.05,45.0
2035-08-11 00:00:00,Carnes,Frango,Evandro,Nordeste,Sergipe,Atacarejo,548.34,0.13,71.28
2035-08-12 00:00:00,Laticínio,Queijo,Daniele,Sul,Paraná,Atacarejo,585.43,0.19,111.23
2035-08-12 00:00:00,Bebidas,Refrigerantes,Amaral,Nordeste,Rio Grande do Norte,Varejo,765.39,0.16,122.46
2035-08-12 00:00:00,Bebidas,Sucos,Vanessa,Sudeste,São Paulo,Atacarejo,580.11,0.12,69.61
2035-01-31 00:00:00,Laticínio,Sorvete,Vanessa,Sudeste,São Paulo,Atacado,752.3,0.12,90.28
2035-08-13 00:00:00,Bebidas,Sucos,Amaral,Nordeste,Bahia,Varejo,890.14,0.09,80.11
2035-08-13 00:00:00,Carnes,Bovina,Evandro,Nordeste,Bahia,Atacado,986.02,0.07,69.02
2035-08-13 00:00:00,Carnes,Frango,Evandro,Sudeste,São Paulo,Atacarejo,945.85,0.14,132.42
2035-08-13 00:00:00,Carnes,Suína,Daniele,Nordeste,Sergipe,Atacarejo,896.63,0.17,106.51
2035-08-13 00:00:00,Laticínio,Sorvete,Amaral,Sul,Santa Catarina,Atacado,912.47,0.15,136.87
2035-08-13 00:00:00,Congelados,Pizza,Amaral,Sul,Santa Catarina,Atacarejo,535.95,0.08,42.88
2035-08-13 00:00:00,Congelados,Pizza,Leo,Sul,Paraná,Atacado,896.63,0.13,106.51
2035-08-14 00:00:00,Laticínio,Leite,Vanessa,Sul,Paraná,Atacarejo,596.9,0.16,95.5
2035-08-14 00:00:00,Bebidas,Cervejas,Vanessa,Nordeste,Rio Grande do Norte,Varejo,811.17,0.19,154.12
2035-08-14 00:00:00,Bebidas,Sucos,Vanessa,Nordeste,Rio Grande do Norte,Atacado,595.1,0.12,71.41
2035-08-15 00:00:00,Carnes,Suína,Leo,Sudeste,São Paulo,Atacarejo,687.18,0.08,54.97
2035-08-15 00:00:00,Laticínio,Queijo,Amaral,Sudeste,Rio de Janeiro,Atacado,973.98,0.11,107.14
2035-08-15 00:00:00,Congelados,Lasanha,Vanessa,Sudeste,Rio de Janeiro,Atacado,769.3,0.14,107.7
2035-01-31 00:00:00,Carnes,Frango,Vanessa,Sudeste,Rio de Janeiro,Atacarejo,895.08,0.12,107.41
2035-01-31 00:00:00,Congelados,Pizza,Amaral,Sudeste,São Paulo,Varejo,875.27,0.14,122.54
2035-08-16 00:00:00,Laticínio,Coalhada,Amaral,Sul,Paraná,Varejo,659.83,0.07,46.19
2035-08-17 00:00:00,Carnes,Bovina,Daniele,Sul,Paraná,Varejo,606.35,0.15,90.95
2035-08-18 00:00:00,Laticínio,Sorvete,Evandro,Sudeste,São Paulo,Atacarejo,871.0,0.07,60.97
2035-08-19 00:00:00,Laticínio,Queijo,Leo,Sudeste,São Paulo,Atacado,840.22,0.07,58.82
2035-08-19 00:00:00,Bebidas,Cervejas,Evandro,Sudeste,Minas Gerais,Atacado,834.15,0.08,66.73
2035-08-19 00:00:00,Congelados,Lasanha,Leo,Sul,Paraná,Atacarejo,757.54,0.16,121.21
2035-08-19 00:00:00,Congelados,Pizza,Daniele,Nordeste,Bahia,Varejo,757.95,0.19,144.01
2035-08-19 00:00:00,Carnes,Frango,Amaral,Sudeste,Minas Gerais,Varejo,847.63,0.19,161.05
2035-08-19 00:00:00,Congelados,Lasanha,Amaral,Sul,Rio Grande do Sul,Atacarejo,781.11,0.15,117.17
2035-08-20 00:00:00,Congelados,Lasanha,Vanessa,Nordeste,Rio Grande do Norte,Atacado,906.89,0.13,117.9
2035-08-20 00:00:00,Congelados,Pizza,Vanessa,Sul,Paraná,Atacado,752.63,0.05,37.63
2035-08-20 00:00:00,Carnes,Bovina,Daniele,Nordeste,Bahia,Atacado,896.63,0.11,106.51
2035-08-21 00:00:00,Congelados,Lasanha,Amaral,Nordeste,Bahia,Varejo,630.81,0.13,82.01
2035-08-21 00:00:00,Carnes,Bovina,Evandro,Nordeste,Bahia,Atacarejo,915.32,0.06,54.92
2035-08-21 00:00:00,Congelados,Lasanha,Daniele,Sul,Santa Catarina,Varejo,527.28,0.16,84.36
2035-08-22 00:00:00,Congelados,Pizza,Vanessa,Sudeste,Rio de Janeiro,Varejo,521.64,0.13,67.81
2035-08-22 00:00:00,Bebidas,Cervejas,Amaral,Sudeste,São Paulo,Atacarejo,896.63,0.13,106.51
2035-08-22 00:00:00,Bebidas,Cervejas,Vanessa,Nordeste,Sergipe,Varejo,965.37,0.12,106.51
2035-08-23 00:00:00,Bebidas,Refrigerantes,Evandro,Sul,Santa Catarina,Varejo,632.47,0.15,94.87
2035-08-23 00:00:00,Bebidas,Sucos,Amaral,Sul,Santa Catarina,Varejo,521.88,0.19,99.16
2035-08-23 00:00:00,Congelados,Pizza,Amaral,Sul,Paraná,Atacarejo,807.41,0.12,96.89
2035-08-23 00:00:00,Bebidas,Cervejas,Daniele,Sudeste,Rio de Janeiro,Varejo,556.88,0.11,61.26
2035-08-23 00:00:00,Carnes,Bovina,Vanessa,Nordeste,Sergipe,Varejo,523.77,0.14,73.33
2035-08-23 00:00:00,Laticínio,Queijo,Daniele,Sul,Santa Catarina,Atacarejo,940.1,0.05,47.0
2035-08-23 00:00:00,Bebidas,Refrigerantes,Daniele,Sul,Rio Grande do Sul,Varejo,736.65,0.19,139.96
2035-08-24 00:00:00,Laticínio,Coalhada,Vanessa,Sudeste,São Paulo,Atacado,968.46,0.11,106.53
2035-08-24 00:00:00,Congelados,Pizza,Vanessa,Sudeste,Minas Gerais,Atacado,640.25,0.19,121.65
2035-08-24 00:00:00,Bebidas,Sucos,Leo,Sul,Santa Catarina,Varejo,595.41,0.05,29.77
2035-08-25 00:00:00,Laticínio,Leite,Evandro,Sudeste,São Paulo,Atacarejo,761.83,0.13,99.04
2035-08-25 00:00:00,Congelados,Lasanha,Amaral,Sudeste,Rio de Janeiro,Varejo,829.0,0.0,0.0
2035-08-25 00:00:00,Congelados,Pizza,Leo,Sudeste,São Paulo,Atacado,983.0,0.18,176.94
2035-08-25 00:00:00,Bebidas,Cervejas,Leo,Sul,Santa Catarina,Atacado,724.33,0.13,94.16
2035-08-26 00:00:00,Congelados,Lasanha,Vanessa,Sul,Paraná,Varejo,893.7,0.16,142.99
2035-08-27 00:00:00,Congelados,Lasanha,Vanessa,Sul,Rio Grande do Sul,Atacarejo,688.44,0.09,61.96
2035-08-27 00:00:00,Carnes,Frango,Vanessa,Sul,Santa Catarina,Atacado,988.26,0.19,187.77
2035-08-27 00:00:00,Laticínio,Queijo,Leo,Sul,Santa Catarina,Atacarejo,851.46,0.11,93.66
2035-08-27 00:00:00,Bebidas,Refrigerantes,Vanessa,Nordeste,Bahia,Atacarejo,896.63,0.16,106.51
2035-08-28 00:00:00,Congelados,Lasanha,Vanessa,Nordeste,Rio Grande do Norte,Varejo,829.19,0.18,149.25
2035-08-28 00:00:00,Bebidas,Refrigerantes,Vanessa,Nordeste,Sergipe,Atacarejo,610.95,0.05,30.55
2035-08-29 00:00:00,Bebidas,Refrigerantes,Daniele,Sudeste,São Paulo,Varejo,774.71,0.06,46.48
2035-08-29 00:00:00,Bebidas,Sucos,Vanessa,Sul,Paraná,Atacarejo,896.63,0.1,106.51
2035-08-29 00:00:00,Carnes,Frango,Vanessa,Nordeste,Sergipe,Atacado,760.65,0.12,91.28
2035-08-31 00:00:00,Congelados,Lasanha,Amaral,Nordeste,Bahia,Varejo,674.15,0.18,121.35
2035-09-01 00:00:00,Congelados,Lasanha,Evandro,Sudeste,Minas Gerais,Atacado,794.18,0.08,63.53
2035-09-01 00:00:00,Bebidas,Sucos,Evandro,Sudeste,Minas Gerais,Atacarejo,670.19,0.11,73.72
2035-09-01 00:00:00,Bebidas,Refrigerantes,Vanessa,Sul,Paraná,Varejo,523.39,0.13,68.04
2035-01-31 00:00:00,Laticínio,Coalhada,Vanessa,Nordeste,Bahia,Varejo,987.37,0.11,108.61
2035-09-01 00:00:00,Carnes,Bovina,Jonas,Sul,Santa Catarina,Varejo,670.7,0.08,53.66
2035-09-01 00:00:00,Bebidas,Sucos,Amaral,Nordeste,Sergipe,Varejo,591.01,0.12,106.51
2035-09-02 00:00:00,Bebidas,Cervejas,Leo,Sul,Santa Catarina,Atacado,896.63,0.12,106.51
2035-09-02 00:00:00,Congelados,Lasanha,Vanessa,Nordeste,Bahia,Atacarejo,893.12,0.16,142.9
2035-09-02 00:00:00,Bebidas,Sucos,Daniele,Sudeste,São Paulo,Atacarejo,580.11,0.12,69.61
2035-09-02 00:00:00,Congelados,Pizza,Daniele,Sul,Paraná,Atacarejo,793.58,0.15,119.04
2035-09-02 00:00:00,Congelados,Lasanha,Leo,Sudeste,São Paulo,Atacado,626.42,0.16,100.23
2035-09-02 00:00:00,Bebidas,Sucos,Leo,Sudeste,São Paulo,Atacado,567.28,0.15,85.09
2035-09-02 00:00:00,Laticínio,Coalhada,Amaral,Nordeste,Rio Grande do Norte,Atacado,897.34,0.09,80.76
2035-09-03 00:00:00,Bebidas,Cervejas,Vanessa,Sul,Santa Catarina,Atacado,896.63,0.11,106.51
2035-09-04 00:00:00,Congelados,Lasanha,Vanessa,Sul,Santa Catarina,Atacarejo,738.76,0.12,106.51
2035-09-04 00:00:00,Bebidas,Sucos,Evandro,Sul,Rio Grande do Sul,Atacado,539.1,0.15,80.86
2035-09-04 00:00:00,Bebidas,Refrigerantes,Amaral,Nordeste,Sergipe,Atacarejo,648.41,0.15,97.26
2035-09-05 00:00:00,Carnes,Bovina,Vanessa,Nordeste,Sergipe,Atacarejo,727.66,0.18,130.98
2035-09-05 00:00:00,Laticínio,Leite,Vanessa,Sul,Rio Grande do Sul,Atacarejo,896.63,0.13,106.51
2035-09-05 00:00:00,Bebidas,Sucos,Amaral,Sul,Santa Catarina,Atacado,826.14,0.09,74.35
2035-09-05 00:00:00,Laticínio,Coalhada,Leo,Nordeste,Rio Grande do Norte,Atacado,848.86,0.12,101.86
2035-09-05 00:00:00,Laticínio,Coalhada,Leo,Nordeste,Bahia,Varejo,896.63,0.15,106.51
2035-09-06 00:00:00,Carnes,Suína,Jonas,Nordeste,Bahia,Atacarejo,589.31,0.15,88.4
2035-09-06 00:00:00,Laticínio,Coalhada,Amaral,Sul,Paraná,Atacarejo,832.12,0.18,149.78
2035-09-06 00:00:00,Carnes,Frango,Daniele,Nordeste,Bahia,Atacado,895.97,0.08,71.68
2035-09-06 00:00:00,Carnes,Frango,Vanessa,Nordeste,Bahia,Atacarejo,929.74,0.18,167.35
2035-09-07 00:00:00,Bebidas,Cervejas,Leo,Nordeste,Rio Grande do Norte,Varejo,678.36,0.12,81.4
2035-09-07 00:00:00,Laticínio,Leite,Leo,Sudeste,Rio de Janeiro,Atacarejo,551.71,0.14,77.24
2035-09-07 00:00:00,Laticínio,Sorvete,Amaral,Sudeste,Rio de Janeiro,Atacarejo,659.66,0.12,79.16
2035-09-07 00:00:00,Bebidas,Refrigerantes,Daniele,Nordeste,Bahia,Atacarejo,938.97,0.07,65.73
2035-09-08 00:00:00,Laticínio,Coalhada,Vanessa,Sudeste,Minas Gerais,Atacarejo,933.34,0.17,158.67
2035-09-08 00:00:00,Bebidas,Sucos,Vanessa,Sul,Paraná,Atacarejo,881.98,0.15,132.3
2035-09-09 00:00:00,Carnes,Suína,Vanessa,Sudeste,Minas Gerais,Varejo,572.16,0.08,45.77
2035-09-09 00:00:00,Carnes,Suína,Jonas,Sul,Rio Grande do Sul,Atacarejo,659.69,0.08,52.78
2035-09-09 00:00:00,Bebidas,Refrigerantes,Vanessa,Sul,Paraná,Atacado,947.16,0.1,94.72
2035-09-09 00:00:00,Carnes,Frango,Leo,Sudeste,São Paulo,Atacarejo,926.44,0.1,92.64
2035-09-10 00:00:00,Congelados,Pizza,Jonas,Sul,Santa Catarina,Atacarejo,896.06,0.09,80.65
2035-09-11 00:00:00,Laticínio,Queijo,Leo,Sul,Santa Catarina,Atacado,635.9,0.12,106.51
2035-09-11 00:00:00,Congelados,Lasanha,Vanessa,Sudeste,São Paulo,Atacarejo,571.68,0.08,45.73
2035-09-11 00:00:00,Carnes,Suína,Amaral,Sudeste,Minas Gerais,Atacarejo,532.92,0.06,31.98
2035-09-11 00:00:00,Laticínio,Leite,Vanessa,Sul,Paraná,Atacado,551.05,0.17,93.68
2035-09-11 00:00:00,Congelados,Lasanha,Jonas,Sul,Paraná,Atacarejo,574.86,0.15,86.23
2035-09-11 00:00:00,Carnes,Bovina,Vanessa,Sudeste,Rio de Janeiro,Varejo,797.47,0.16,127.6
2035-09-11 00:00:00,Laticínio,Queijo,Evandro,Sul,Paraná,Atacarejo,770.75,0.09,69.37
2035-09-11 00:00:00,Bebidas,Sucos,Leo,Nordeste,Bahia,Atacarejo,922.71,0.07,64.59
2035-09-11 00:00:00,Laticínio,Coalhada,Leo,Nordeste,Rio Grande do Norte,Varejo,772.0,0.12,106.51
2035-09-11 00:00:00,Laticínio,Sorvete,Vanessa,Nordeste,Bahia,Atacado,940.58,0.07,65.84
2035-09-12 00:00:00,Congelados,Pizza,Daniele,Sudeste,São Paulo,Atacarejo,616.87,0.17,104.87
2035-09-13 00:00:00,Congelados,Pizza,Daniele,Sudeste,Rio de Janeiro,Varejo,662.91,0.13,86.18
2035-09-13 00:00:00,Laticínio,Coalhada,Evandro,Nordeste,Bahia,Atacado,694.07,0.15,104.11
2035-09-13 00:00:00,Congelados,Lasanha,Leo,Sudeste,Rio de Janeiro,Atacado,591.5,0.19,112.38
2035-01-31 00:00:00,Carnes,Bovina,Vanessa,Sul,Rio Grande do Sul,Atacarejo,760.68,0.05,38.03
2035-09-14 00:00:00,Carnes,Bovina,Amaral,Nordeste,Bahia,Atacarejo,539.92,0.14,75.59
2035-09-14 00:00:00,Carnes,Bovina,Daniele,Nordeste,Rio Grande do Norte,Atacado,946.13,0.05,47.31
2035-09-14 00:00:00,Bebidas,Cervejas,Amaral,Sudeste,Rio de Janeiro,Varejo,838.45,0.09,75.46
2035-09-14 00:00:00,Laticínio,Sorvete,Vanessa,Sul,Paraná,Varejo,554.46,0.14,77.62
2035-09-14 00:00:00,Congelados,Lasanha,Daniele,Sudeste,Rio de Janeiro,Atacado,772.82,0.12,92.74
2035-09-14 00:00:00,Congelados,Lasanha,Amaral,Sul,Rio Grande do Sul,Atacado,871.14,0.12,106.51
2035-09-15 00:00:00,Bebidas,Refrigerantes,Vanessa,Nordeste,Rio Grande do Norte,Atacarejo,731.88,0.08,58.55
2035-09-15 00:00:00,Carnes,Frango,Leo,Nordeste,Sergipe,Varejo,987.69,0.19,187.66
2035-09-15 00:00:00,Congelados,Lasanha,Vanessa,Nordeste,Rio Grande do Norte,Atacado,802.85,0.17,136.48
2035-09-15 00:00:00,Congelados,Pizza,Vanessa,Nordeste,Rio Grande do Norte,Atacarejo,691.53,0.11,76.07
2035-09-15 00:00:00,Laticínio,Leite,Daniele,Sudeste,Minas Gerais,Varejo,810.94,0.1,81.09
2035-09-15 00:00:00,Bebidas,Cervejas,Amaral,Sul,Rio Grande do Sul,Varejo,606.56,0.1,60.66
2035-09-15 00:00:00,Laticínio,Queijo,Amaral,Nordeste,Rio Grande do Norte,Atacarejo,585.39,0.14,81.95
2035-09-15 00:00:00,Carnes,Bovina,Daniele,Sul,Rio Grande do Sul,Atacado,794.93,0.07,55.65
2035-09-16 00:00:00,Carnes,Suína,Vanessa,Sul,Santa Catarina,Atacarejo,733.28,0.07,51.33
2035-09-16 00:00:00,Bebidas,Refrigerantes,Daniele,Sul,Rio Grande do Sul,Atacado,738.5,0.19,140.32
2035-09-16 00:00:00,Laticínio,Coalhada,Vanessa,Sul,Paraná,Atacado,788.05,0.09,70.92
2035-09-17 00:00:00,Laticínio,Sorvete,Leo,Sul,Rio Grande do Sul,Atacado,619.75,0.12,106.51
2035-09-17 00:00:00,Carnes,Suína,Amaral,Sul,Santa Catarina,Atacarejo,587.6,0.09,52.88
2035-09-17 00:00:00,Bebidas,Refrigerantes,Vanessa,Sul,Rio Grande do Sul,Varejo,595.91,0.19,113.22
2035-09-17 00:00:00,Laticínio,Sorvete,Amaral,Sul,Rio Grande do Sul,Varejo,559.49,0.09,50.35
2035-09-17 00:00:00,Congelados,Lasanha,Vanessa,Sul,Paraná,Atacado,912.91,0.18,164.32
2035-09-17 00:00:00,Congelados,Pizza,Vanessa,Sudeste,Minas Gerais,Atacado,896.63,0.16,106.51
2035-09-17 00:00:00,Bebidas,Refrigerantes,Amaral,Sudeste,Minas Gerais,Atacarejo,679.37,0.18,122.29
2035-09-17 00:00:00,Laticínio,Sorvete,Vanessa,Sul,Santa Catarina,Varejo,794.08,0.13,103.23
2035-09-18 00:00:00,Congelados,Lasanha,Leo,Sudeste,Rio de Janeiro,Atacarejo,896.63,0.09,106.51
2035-09-18 00:00:00,Congelados,Lasanha,Leo,Nordeste,Rio Grande do Norte,Varejo,826.7,0.14,115.74
2035-09-18 00:00:00,Carnes,Suína,Leo,Sudeste,Minas Gerais,Varejo,842.24,0.14,117.91
2035-09-18 00:00:00,Congelados,Pizza,Amaral,Sul,Paraná,Atacarejo,972.04,0.07,68.04
2035-09-18 00:00:00,Carnes,Suína,Jonas,Sudeste,Rio de Janeiro,Atacarejo,911.9,0.13,118.55
2035-09-19 00:00:00,Congelados,Pizza,Daniele,Sudeste,São Paulo,Atacado,567.21,0.15,85.08
2035-01-31 00:00:00,Laticínio,Sorvete,Vanessa,Sul,Santa Catarina,Atacarejo,649.05,0.1,64.9
2035-09-19 00:00:00,Bebidas,Sucos,Evandro,Sul,Paraná,Atacarejo,896.63,0.09,106.51
2035-09-19 00:00:00,Laticínio,Coalhada,Vanessa,Sudeste,Minas Gerais,Atacarejo,896.63,0.18,106.51
2035-09-19 00:00:00,Congelados,Lasanha,Leo,Nordeste,Sergipe,Atacarejo,801.21,0.05,40.06
2035-09-20 00:00:00,Laticínio,Coalhada,Vanessa,Sul,Rio Grande do Sul,Varejo,672.18,0.12,80.66
2035-09-20 00:00:00,Congelados,Pizza,Leo,Sudeste,Rio de Janeiro,Atacarejo,896.63,0.06,106.51
2035-09-20 00:00:00,Carnes,Bovina,Daniele,Nordeste,Bahia,Varejo,899.66,0.18,161.94
2035-09-21 00:00:00,Carnes,Frango,Amaral,Nordeste,Sergipe,Varejo,582.08,0.15,87.31
2035-01-31 00:00:00,Bebidas,Refrigerantes,Vanessa,Sudeste,Minas Gerais,Varejo,544.15,0.13,70.74
2035-09-21 00:00:00,Carnes,Suína,Amaral,Nordeste,Sergipe,Varejo,607.93,0.06,36.48
2035-09-21 00:00:00,Congelados,Lasanha,Amaral,Nordeste,Sergipe,Atacado,896.63,0.18,106.51
2035-09-21 00:00:00,Laticínio,Sorvete,Amaral,Sul,Rio Grande do Sul,Atacarejo,687.62,0.13,89.39
2035-09-22 00:00:00,Congelados,Pizza,Daniele,Sudeste,Rio de Janeiro,Varejo,589.3,0.05,29.46
2035-09-22 00:00:00,Carnes,Suína,Leo,Sul,Santa Catarina,Atacarejo,617.95,0.08,49.44
2035-09-22 00:00:00,Congelados,Lasanha,Daniele,Nordeste,Sergipe,Varejo,823.8,0.12,106.51
2035-09-22 00:00:00,Congelados,Pizza,Amaral,Sudeste,Minas Gerais,Atacarejo,717.21,0.09,64.55
2035-09-22 00:00:00,Bebidas,Refrigerantes,Daniele,Nordeste,Rio Grande do Norte,Atacado,921.84,0.12,110.62
2035-09-23 00:00:00,Congelados,Lasanha,Leo,Sudeste,Rio de Janeiro,Atacado,578.56,0.16,92.57
2035-09-23 00:00:00,Laticínio,Coalhada,Evandro,Sudeste,São Paulo,Atacarejo,616.4,0.14,86.3
2035-09-23 00:00:00,Congelados,Pizza,Vanessa,Sudeste,Rio de Janeiro,Atacado,815.08,0.12,97.81
2035-09-23 00:00:00,Laticínio,Queijo,Leo,Sudeste,São Paulo,Atacarejo,725.96,0.19,137.93
2035-09-23 00:00:00,Congelados,Pizza,Daniele,Sul,Rio Grande do Sul,Varejo,590.85,0.16,94.54
2035-09-23 00:00:00,Bebidas,Sucos,Daniele,Sul,Rio Grande do Sul,Varejo,826.46,0.07,57.85
2035-09-23 00:00:00,Congelados,Lasanha,Vanessa,Sudeste,Rio de Janeiro,Varejo,998.09,0.18,179.66
2035-01-31 00:00:00,Carnes,Suína,Daniele,Nordeste,Bahia,Atacarejo,801.34,0.08,64.11
2035-09-24 00:00:00,Congelados,Lasanha,Amaral,Nordeste,Sergipe,Varejo,728.2,0.17,123.79
2035-09-24 00:00:00,Carnes,Suína,Vanessa,Nordeste,Sergipe,Atacado,849.71,0.14,118.96
2035-09-24 00:00:00,Carnes,Frango,Leo,Sudeste,São Paulo,Atacado,708.69,0.12,106.51
2035-09-24 00:00:00,Bebidas,Cervejas,Vanessa,Sul,Santa Catarina,Atacarejo,611.1,0.07,42.78
2035-09-24 00:00:00,Congelados,Pizza,Leo,Sul,Santa Catarina,Varejo,577.14,0.18,103.89
2035-09-25 00:00:00,Laticínio,Coalhada,Leo,Nordeste,Sergipe,Atacado,911.25,0.05,45.56
2035-09-25 00:00:00,Carnes,Bovina,Vanessa,Sul,Paraná,Varejo,710.37,0.1,71.04
2035-09-25 00:00:00,Laticínio,Sorvete,Vanessa,Nordeste,Bahia,Varejo,768.45,0.19,146.01
2035-09-25 00:00:00,Bebidas,Sucos,Vanessa,Nordeste,Sergipe,Varejo,676.45,0.15,101.47
2035-09-25 00:00:00,Bebidas,Refrigerantes,Amaral,Sudeste,São Paulo,Atacarejo,727.76,0.12,106.51
2035-09-26 00:00:00,Bebidas,Refrigerantes,Evandro,Sul,Paraná,Varejo,839.52,0.06,50.37
2035-09-26 00:00:00,Congelados,Lasanha,Daniele,Sudeste,Rio de Janeiro,Atacado,913.29,0.11,100.46
2035-09-26 00:00:00,Carnes,Frango,Daniele,Sudeste,São Paulo,Atacarejo,930.09,0.15,139.51
2035-09-26 00:00:00,Congelados,Lasanha,Vanessa,Nordeste,Bahia,Atacado,785.08,0.11,86.36
2035-09-27 00:00:00,Bebidas,Cervejas,Vanessa,Nordeste,Bahia,Atacarejo,909.88,0.05,45.49
2035-09-28 00:00:00,Bebidas,Refrigerantes,Vanessa,Nordeste,Bahia,Atacarejo,948.2,0.13,123.27
2035-09-28 00:00:00,Bebidas,Refrigerantes,Amaral,Nordeste,Bahia,Varejo,961.92,0.16,153.91
2035-09-28 00:00:00,Carnes,Suína,Jonas,Nordeste,Sergipe,Varejo,788.51,0.14,110.39
2035-01-31 00:00:00,Carnes,Suína,Jonas,Sul,Rio Grande do Sul,Varejo,835.21,0.11,91.87
2035-09-29 00:00:00,Congelados,Lasanha,Vanessa,Sul,Santa Catarina,Atacado,751.51,0.16,120.24
2035-09-29 00:00:00,Laticínio,Sorvete,Jonas,Sudeste,Rio de Janeiro,Atacado,712.8,0.14,99.79
2035-09-29 00:00:00,Carnes,Frango,Amaral,Sul,Rio Grande do Sul,Atacarejo,794.21,0.13,103.25
2035-09-29 00:00:00,Laticínio,Queijo,Amaral,Sudeste,Minas Gerais,Varejo,737.68,0.08,59.01
2035-09-29 00:00:00,Bebidas,Cervejas,Jonas,Sudeste,Minas Gerais,Atacado,773.36,0.14,108.27
2035-09-29 00:00:00,Bebidas,Cervejas,Leo,Sudeste,Minas Gerais,Atacarejo,806.41,0.11,88.71
2035-09-29 00:00:00,Congelados,Lasanha,Vanessa,Nordeste,Rio Grande do Norte,Atacado,781.71,0.06,46.9
2035-09-29 00:00:00,Congelados,Lasanha,Vanessa,Sul,Santa Catarina,Varejo,742.66,0.19,141.11
2035-09-30 00:00:00,Carnes,Frango,Vanessa,Nordeste,Bahia,Varejo,905.26,0.19,172.0
2035-09-30 00:00:00,Carnes,Suína,Amaral,Nordeste,Rio Grande do Norte,Varejo,837.61,0.12,100.51
2035-09-30 00:00:00,Carnes,Suína,Daniele,Nordeste,Rio Grande do Norte,Varejo,687.65,0.14,96.27
2035-01-31 00:00:00,Congelados,Pizza,Vanessa,Sul,Santa Catarina,Atacarejo,963.89,0.18,173.5
2035-09-30 00:00:00,Congelados,Lasanha,Amaral,Sudeste,Minas Gerais,Varejo,760.34,0.12,91.24
2035-09-30 00:00:00,Carnes,Suína,Amaral,Nordeste,Sergipe,Atacado,734.63,0.05,36.73
2035-09-30 00:00:00,Congelados,Pizza,Daniele,Sudeste,Minas Gerais,Atacarejo,954.38,0.16,152.7
2035-10-01 00:00:00,Bebidas,Cervejas,Vanessa,Sul,Paraná,Atacarejo,1294.79,0.1,129.48
2035-10-01 00:00:00,Congelados,Pizza,Daniele,Sudeste,São Paulo,Varejo,1197.74,0.05,59.89
2035-10-01 00:00:00,Carnes,Frango,Jonas,Sul,Santa Catarina,Atacarejo,1153.92,0.09,103.85
2035-10-01 00:00:00,Laticínio,Queijo,Jonas,Sudeste,São Paulo,Atacarejo,1192.3,0.12,106.51
2035-10-02 00:00:00,Congelados,Lasanha,Leo,Nordeste,Sergipe,Varejo,1528.33,0.15,229.25
2035-10-02 00:00:00,Congelados,Pizza,Vanessa,Sul,Santa Catarina,Atacado,1446.06,0.06,86.76
2035-10-02 00:00:00,Bebidas,Refrigerantes,Amaral,Nordeste,Bahia,Atacarejo,1273.43,0.13,165.55
2035-10-02 00:00:00,Carnes,Frango,Leo,Sul,Paraná,Atacado,1381.52,0.13,179.6
2035-10-02 00:00:00,Carnes,Suína,Vanessa,Nordeste,Sergipe,Varejo,1302.81,0.08,104.22
2035-10-03 00:00:00,Bebidas,Cervejas,Evandro,Sudeste,Minas Gerais,Atacado,1266.64,0.17,215.33
2035-10-03 00:00:00,Congelados,Pizza,Leo,Sul,Rio Grande do Sul,Varejo,1418.45,0.13,184.4
2035-10-03 00:00:00,Laticínio,Coalhada,Vanessa,Sudeste,São Paulo,Atacado,1250.55,0.12,106.51
2035-10-03 00:00:00,Congelados,Lasanha,Daniele,Sul,Rio Grande do Sul,Atacado,1327.8,0.15,199.17
2035-10-03 00:00:00,Carnes,Frango,Jonas,Nordeste,Rio Grande do Norte,Atacado,896.63,0.12,106.51
2035-10-03 00:00:00,Laticínio,Sorvete,Vanessa,Sudeste,São Paulo,Atacarejo,1166.3,0.14,163.28
2035-10-04 00:00:00,Carnes,Frango,Vanessa,Nordeste,Bahia,Atacado,1523.29,0.16,243.73
2035-10-04 00:00:00,Laticínio,Coalhada,Daniele,Nordeste,Sergipe,Atacado,1454.77,0.16,232.76
2035-10-04 00:00:00,Carnes,Frango,Amaral,Sudeste,Rio de Janeiro,Atacarejo,896.63,0.1,106.51
2035-10-04 00:00:00,Congelados,Lasanha,Vanessa,Sudeste,Minas Gerais,Atacarejo,1406.6,0.11,154.73
2035-10-04 00:00:00,Congelados,Pizza,Jonas,Nordeste,Bahia,Atacarejo,1419.7,0.11,156.17
2035-10-05 00:00:00,Bebidas,Cervejas,Leo,Nordeste,Rio Grande do Norte,Atacado,1352.27,0.09,121.7
2035-10-05 00:00:00,Carnes,Frango,Leo,Sudeste,Rio de Janeiro,Atacado,1488.03,0.11,163.68
