UNNAMED: 0,data da venda,SETOR,PRODUTO,VENDEDOR,região,ESTADO,cliente,FATURAMENTO,margem de lucro,LUCRO,coluna_inutil_0,coluna_inutil_1
,2035-02-16 00:00:00,Bebidas,Refrigerantes,Leo,Sudeste,São Paulo,Varejo,"845,07","0,11","92,9577",kngu4,pANkr
,2035-02-17 00:00:00,Congelados,Sorvete,kanessa,Sudeste,São Paulo,Atacarejo,922.6600000000001,,110.7192,H36u0,0oEGo
,2035-02-17 00:00:00,Congelados,Lasanha,Leo,Sudeste,São Paulo,Atacado,947,0.08,75z76,dJ3Qg,HDbQ3
nan,2035-02-17 00:00:00,Bebidas,Refrigerantes,Amaral,Nordeste,Rio Grande do Norte,Varejo,"688,85","0,11","75,7735",Atso0,6E3hH
,2035-02-17 00:00:00,Congelados,Pizza,Daniele,Noqdeste,Sergipe,Varejo,"831,15","0,05","41,5575",7meWi,NDDRs
nan,2035-02-17 00:00:00,Congelados,Sorvete,Leo,Sudeste,Minas Gerais,Atacado,"880,09","0,14","123,2126",Jgkf0,uMJ0B
,2035-02-18 00:00:00,Bebidas,,,Nordeste,Bahia,Varejo,760.9,"0,1",76.09,VPCKh,Iwpkv
nan,2035-02-18 00:00:00,Latícinio,Queijo,Amaral,Nordeste,Rio Grande do Norte,Atacarejo,"780,51","0,08","62,4408",DZOAf,yYro8
,2035-02-18 00:00:00,Bebidas,Refrigerantes,Vanessa,Sdl,Rio Grande do Sul,Atacarejo,"708,61","0,16","113,3776",XISX3,Q0soK
,2035-02-18 00:00:00,Bebidas,,Vanessa,Sudeste,Rio de Janeiro,,"751,42","0,05","37,571",TuHLI,cUtf9
,2035-02-18 00:00:00,Bebidas,Refrigerantes,Amaral,Sudeste,Rio de Janeiro,Atacado,"585,64","0,06","35,1384",gJaAi,KUZSl
,2035-02-19 00:00:00,Carnes,Frango,Leo,Sul,Santa Catarina,Atacarejo,"526,89","0,11","57,9579",5vSLh,oVgYh
,2035-02-20 00:00:00,Bebidas,Refrigerantes,Vanessa,Sudeste,São Paulo,,"541,48","0,06","32,4888",MHlO1,xjluK
,2035-02-21 00:00:00,Latícinio,Queijo,Vanessa,Nordeste,Bahia,Varejo,"705,64","0,19",134.u716,KnTW2,1nKj3
njn,2035-02-21 00:00:00,Bebidas,Refrigerantes,Vanessa,Sudeste,Rio de Janeiro,Varejo,703.14,"0,14","98,4396",IiVL5,i2FCI
,2035-02-21 00:00:00,Latícinio,Queijo,Amaral,Sudeste,Minas Gerais,Varejo,"798,22","0,12","95,7864",xEWrW,BjExZ
,2035-02-21 00:00:00,Bpbidas,Refrigerantes,Vanessa,Sul,Santa Catarina,Atacado,"797,52",,"87,7272",M68Wa,n36Hl
,2035-02-22 00:00:00,Bebidas,Refrigerantes,Vanessa,Sul,Rio urande do Sul,Varejo,"557,53","0,12",66.9036,oNXOx,3uYB5
,2035-02-22 00:00:00,Curnes,Bovina,Vanessa,Sul,Rio Grande do Sul,Varejo,"626,33","0,1","62,633",gU2XT,OKUad
,2035-02-22 00:00:00,Latícinio,Queijo,Vanessa,Sul,Santq Catarina,Atacado,"928,38","0,15",139.257,wiboe,5lME0
,2035-02-22 00:00:00,Congelados,Pizza,Amaral,Sudeste,Minas ierais,Atacarejo,741.46,"0,14",103.80440000000002,qxBXQ,qBNj8
,2035-02-23 00:00:00,Carnes,Suína,Vanessa,Nordeste,Bahia,Atacado,,"0,1","98,309",EydZF,MNFmD
,2035-02-23 00:00:00,Carnes,,Amaral,Sudeste,Rio de Janeiro,Atacado,"567,96",q.11,"62,4756",asZAg,6UpKh
nan,2035-02-23 00:00:00,Congelados,Skrvete,Leo,Sal,Santa Catarina,Atacado,"926,41","0,13","120,4333",0YnlH,SEOjx
nan,2035-02-23 00:00:00,,Frango,Leo,,Rio Grande do Sul,Atacado,"556,73","0,06",33.4038,rxQTr,KPWvz
,2035-02-23 00:00:00,Carnes,Frango,wmaral,Sudeste,São Paulo,Atacado,673.59,0.14,94.30260l00000001,qHCaT,okXuf
,2035-02-24 00:00:00,Beoidas,Cervejas,Vanessa,Sudeste,Minas Gerais,,"647,89","0,1",64.789,3sXzp,U3n1S
,2035-02-24 00:00:00,,Cervejas,Daniepe,Sudeste,São Paulo,Varejo,973.2,"0,13","126,516",YOKTV,3qI9O
,2035-02-24 00:00:00,Bebidas,Refrigerantes,Vanessa,Nordeste,Bahia,Atacarejo,851.21,"0,17","144,7057",mKPLt,CDdcz
,2035-02-24 00:00:00,Carnes,Bovina,Amaral,Sudeste,Minas Gerais,Atacado,"829,56",0.18,149.3208,CEWAK,5564c
nan,,Cwrnes,Bovina,Leo,Sul,Paraná,Atacado,,"0,1","97,013",mwEbr,Q7uQl
,2035-02-25 00:00:00,Carnes,Frango,,tul,Santa Catarina,Atacarejo,"810,01","0,15","121,5015",Ijnpo,Hoe6y
,2035-02-25 00:00:00,Carnes,,Jonas,Sudeste,São Paulo,Varejo,"713,7","0,11","78,507",9E0HQ,RhhWx
,2035-02-25 00:00:00,Carnes,Bovina,Leo,Sudeste,Minas Gerais,Atacarejo,"657,8","0,09","59,202",Oxgtv,sRyRw
,2035-02-25 00:00:00,Latícinio,Leite,Vanessa,Sudeste,Rio de Janeiro,Vzrejo,"897,89",0.1,"89,789",LO1O7,54Xnc
,2035-02-25 00:00:00,Latícinio,Leite,Vanessa,Nordeste,Rio Grande do Norte,Atacarejo,"781,58","0,06","46,8948",gVBC9,pZZuG
,2035-02-25 00:00:00,Bebidas,Cervejas,Vanessa,Sul,Paraná,Atacado,603.23,0.15,"90,4845",ocvM6,F9VGu
,2035-02-25 00:00:00,Latícinio,Queijo,Amaral,wudeste,,Atacarejo,948.56,"0,17","161,2552",76TZj,lt7dI
,2035-02-25 00:00:00,Bebidas,Refrigerantes,Jonas,Sudeste,Minas Gerais,Atacarejo,"845,82","0,06","50,7492",Tsx2g,NWdrC
,2035-02-25 00:00:00,Congelados,Sorvete,Daniele,Sudeste,São Paulo,Atacado,986.99,"0,15","148,0485",bagUs,KIVib
,2035-02-26 00:00:00,Congelados,Pizza,Daniele,Sudeste,São Paulo,Varejo,752,"0,15","112,8",RXdqu,0tgiW
nan,2035-02-27 00:00:00,Carnes,Bovina,Amaral,Sul,RioqGrande do Sul,Varejo,"710,37",0.c4,"99,4518",5QLoE,Jp9op
,2035-02-27 00:00:00,Cjngelados,Sorvete,Leo,Sul,Paraná,,"817,72",0.19,155.3668,og5Io,ZxV5O
,2035-02-27 00:00:00,Carnes,Frengo,Amaral,Nordeste,Sergipe,Varejo,"535,51","0,11","58,9061",CEkq4,LmxCt
,2035-02-27 00:00:00,Carnes,Sulna,Amaral,Nordeste,,Atacarejo,823.71,0.17,nan,5NS5V,N4y0K
,2035-02-28 00:00:00,Latícinio,,Jonas,Nordeste,Bahia,Atacado,"985,07","0,16","157,6112",vqjlq,7yYua
,2035-03-01 00:00:00,Congelados,Sorvete,Evandro,Sudeste,Minas Gerais,Atacado,"698,33","0,17","118,7161",mvgpz,IK9hu
,2035-03-01 00:00:00,Latícinio,Leite,Jonas,lordeste,Bahia,Varejo,"625,48","0,11","68,8028",POoJ8,dgEJG
,2035-03-01 00:00:00,Carnes,Suína,Leo,mul,Santa Catarina,Vareyo,605.5,"0,17","102,935",2Ic23,iKkdt
,2035-03-01 00:00:00,Bebidas,Cervewas,Evandro,Sul,Rio Grande do Sul,Atacarejo,"694,45","0,05","34,7225",Sam2G,rvbTx
,2035-03-01 00:00:00,Latícinio,Queijo,Vanessa,qul,Paraná,Atacarejo,653.3,"0,06","39,198",R0NqW,m4ArM
,2035-03-01 00:00:00,Carnes,Bovina,Leo,Sul,Paraná,Atacarejo,730.48,"0,19","138,7912",qcztG,bRZZj
nan,2035-03-02 00:00:00,Congelados,Lasnnha,Vanessa,Sul,Paraná,Atacazejo,"549,64","0,08",43.9712,AfZxs,SwDWp
,2035-03-02 00:00:00,Carnes,Frango,Amaral,Nordeste,Sergipe,Ataiado,nan,"0,05","47,67",rhUso,JUlNe
,2035-03-02 00:00:00,Carnes,Suona,Jonas,mul,Rio Grande do Sul,Varejo,623.49,"0,07","43,6443",ltrdu,Wh0ZL
,2035-03-03 00:00:00,Carnes,Suína,Jonas,Sul,Rio Grande do Sul,Atacarejo,"912,64","0,15",136.896,4ZCr5,gfadi
,,Latícinio,Leite,Leo,Sudeste,Rio de Janeiro,Atacado,"957,63","0,18",172.3734,H7zgx,SQYiP
,2035-03-03 00:00:00,Congelados,Lasanha,,Sul,Paraná,Atacado,"953,5",nan,,AH0Bu,PzZhi
nan,2035-03-03 00:00:00,Latícinio,Coalhada,Vanessa,Sul,Rio Grande do Sul,Atacarejo,"895,46","0,15","134,319",QfqXr,AzPIq
,2035-03-03 00:00:00,Carces,Bovina,Amaral,Sul,Rio Grande do Sul,Varejo,"819,56","0,16","131,1296",M0UUS,XxSwf
,2035-03-03 00:00:00,Latícinio,Queijo,Amaral,Nordeste,Bahia,Varejo,704.7,"0,06","42,282",nIDas,PQCP8
,2035-03-03 00:00:00,Bebidas,Cervejas,Leo,Sul,Rio Grande do Sul,Atazado,772.06,0.08,"61,7648",KbanF,A1S5u
,2035-03-04 00:00:00,,Pizza,Amaral,Nordeste,Seogipe,,"942,85","0,16",150.856,uONT1,BTUI8
,2035-03-04 00:00:00,Bebidas,Cervejas,Vanessa,Sudeste,Rio de Janeiro,Atacarejo,"815,21","0,19","154,8899",DpcRB,NGWYv
,,Latícinio,Queijo,Leo,Sul,Rio Grande do Sul,Varejo,"542,28","0,05","27,114",qwsZf,GESXQ
,2035-03-04 00:00:00,Congelados,Lasanha,Vanessa,Sudeste,São Paulo,,"723,78",0.12,"86,8536",SD31u,ig9cK
,2035-03-04 00:00:00,Latícinio,Queijo,Vanessa,Sudeste,Minas Gerais,Atacado,"852,58",0.17,144.9386,VREOj,DpLjN
nan,2035-03-05 00:00:00,Latícinio,Leite,Daniele,Sudeste,Minas Gerais,Varejo,"796,48","0,1",79.64800000000001,YuS7o,dQ1Vl
,2035-03-05 00:00:00,Congelgdos,Lasanha,Amaral,Nnrdeste,Bahia,Atacado,"766,21",0.09,"68,9589",lCJCt,kW5sC
,2035-03-05 00:00:00,Bebidas,eervejas,Amaral,Sul,Paraná,Varejo,"566,99","0,15","85,0485",ENYto,O3FII
,2035-03-05 00:00:00,Bebidas,Refrigerantes,Vanessa,Nordeste,Rio Grande do Norte,Varejo,nan,"0,18","105,4098",Sv5Sl,g7twn
,2035-03-06 00:00:00,Congelados,,Amaral,Sul,Rio Grande do Sul,Atacedo,"698,11","0,06","41,8866",GkwVE,QR17m
nan,2035-03-06 00:00:00,Congelados,Pizza,Vanessa,,Sergipe,Atacado,"523,22","0,08","41,8576",8b1Zc,flSsP
,2035-03-06 00:00:00,,fefrigerantes,,Nordeste,Bahia,Varejo,,"0,08","57,504",qks0l,ztsi2
,,Carnes,Frango,Jonas,Nordeste,Sergipe,Atacarejo,"846,27","0,19",160.7913,2VddM,7Ty9N
nan,2035-03-06 00:00:00,Congelados,Lasanha,Jonas,,Paraná,Atacado,"596,37",0.15,"89,4555",Qj9Mj,3FZTW
nan,2035-03-07 00:00:00,Latícinio,Queijo,Daniele,Sudeste,São Paulo,Atacarejo,"756,88","0,05","37,844",tXoqN,P9gEV
,2035-03-07 00:00:00,,bovina,Leo,Sul,Rio Grande do Sul,Varejo,"543,81","0,18","97,8858",O1bDA,gr7xj
nan,2035-03-07 00:00:00,Latícinio,Queijo,Amaral,Sudeste,Rio de Janeiro,Varejo,"889,59","0,18","160,1262",nKcdr,oE9CA
,2035-03-07 00:00:00,Latícinio,Queijo,Vanessa,Sul,Pargná,Atacarejo,"658,75","0,16","105,4",LhpcP,aJdDs
,2035-03-07 00:00:00,Congelados,Sorvete,,,Rio Grande do Sul,Atacarejo,"866,06","0,05","43,303",JJ0Nu,Jz3As
nan,2035-03-07 00:00:00,Bebidas,Cervejas,Daniele,Nordeste,Bahia,Varejo,"881,28",0.19,"167,4432",AbrE9,TpULn
,2035-03-07 00:00:00,Latícinio,Leite,Amaral,sul,Santa Catarina,Atacado,"800,87","0,06","48,0522",SGXWK,lo96D
,2035-03-07 00:00:00,Congelados,Lasanha,Jonas,Sudeste,Rio de eaneiro,Atacarejo,"825,39","0,09","74,2851",w8H4S,wZJX2
,2035-03-08 00:00:00,Latícinio,Queijo,Vasessa,Sudeste,São Pxulo,,960.3399999999999,0.14,134.4476,tfkSN,2aLGd
,2035-03-08 00:00:00,Carnes,Frango,Vanessa,Sudeste,Rio de Janeiro,Atacado,"815,81",0.09,73.4229,0x3dL,t26bE
nan,2035-03-08 00:00:00,Latícinio,Coalhada,Leo,Nordeste,Sergipe,Atacado,"740,59",0.16,118.49440000000001,2pVMF,526wU
nxn,2035-03-09 00:00:00,Congelados,Sorvete,Vanessa,Sudeste,Minas Gerais,Atacado,"978,23","0,19","185,8637",d0MRK,JWQrd
,2035-03-10 00:00:00,Carnes,Suína,Evondro,Sudeste,Minas Gerais,Atacarejo,"553,47","0,18","99,6246",dF0I2,h8jEA
,2035-03-10 00:00:00,Latícinio,Leite,Vanessa,Nordeste,Rio Grande do Norte,Varejo,564.59,"0,07",,EMnCw,H70e4
nan,2035-03-10 00:00:00,Congelados,Lasanha,Vanessa,Nordeste,Bahia,Atacado,"737,28","0,18","132,7104",nMeu8,RLMcX
,2035-03-10 00:00:00,Congelados,Pizza,Evandro,Nordeste,Sergipe,Varejo,9z5.29,"0,06","57,3174",Btu0F,bvBaH
,2035-03-10 00:00:00,,Suína,Amaral,Nordeste,Rio Grande do Norte,Varejo,"747,86","0,15","112,179",JROBq,vRfid
,2035-03-10 00:00:00,Carnes,xuína,Leo,Sul,Paraná,Atacado,"651,5","0,15","97,725",sSoFW,89BYW
,2035-03-10 00:00:00,Congelados,Sorvete,Leo,Sul,Rio Grazde do Sul,Varejo,"664,42",0.18,"119,5956",SszRR,nEyMz
,2035-03-10 00:00:00,Latícinio,,Vanessa,Nordeste,Sergipe,Vcrejo,"739,04",0.05,36.952,JGZEf,ZTrAx
,2035-03-10 00:00:00,Congelados,Pizza,Amaral,Nordeste,Bahia,Atacado,"722,87","0,19","137,3453",bSR2I,MlTCD
,2035-03-11 00:00:00,Latícinio,Leite,Amaral,Sudeste,São Paulo,Atacarajo,"955,8","0,11","105,138",UmqTH,qPcnh
,2035-03-12 00:00:00,Latícinio,Queijo,Jonas,Sul,Santa Cltarina,Atacado,663.58,"0,1","66,358",G7CG1,1ijwp
,2035-03-12 00:00:00,Carnes,Bovina,Leo,Sul,Paraná,Varejo,"874,09","0,19",,tvTl2,q0N5g
,2035-03-12 00:00:00,Carnes,Bovina,Vanessa,Sul,Rit Grande do Sul,Atacarejo,"611,16","0,13",79.4508,aALkC,9dgOO
,2035-03-12 00:00:00,Carnes,Frango,Vanessa,Sudeste,cão Paulo,Atacarejo,"753,81","0,17","128,1477",EEPFZ,yGdDZ
,2035-03-13 00:00:00,Bebidas,Cervejas,Vaneusa,Nordeste,Rio Grande do Norte,Atacarejo,"650,37",0.16,"104,0592",QzgsS,Eg8Wu
,2035-03-13 00:00:00,Carnes,Frango,Daniele,Suderte,Rio de Janeiro,Atacarejo,"838,21","0,06","50,2926",Wbt80,D5npw
nan,2035-03-13 00:00:00,Bebidas,Refrigerantes,Vanessa,Sudeste,Rio de Janeiro,Atacarejo,"833,86","0,08","66,7088",r6gQO,d1Lik
,2035-03-14 00:00:00,Latícinio,Leite,Daniele,Sul,Paraná,,"974,54","0,13","126,6902",zt5Sb,nRpiW
nan,2035-03-14 00:00:00,Latícinio,Queijo,Evandro,Nordeste,Bahia,Atacado,"752,37","0,06","45,1422",aDPDm,inwDJ
,2035-03-15 00:00:00,Congelados,Sorvete,Amaral,Sudeste,Rio de Janeiro,Atacado,"1074,34",0.09,"96,6906",kDY92,HYhYV
,2035-03-15 00:00:00,Bebidas,Cervejas,Amarul,Sudeste,Munas Gerais,Atacado,"1442,79","0,11","158,7069",DYQBl,dhq3n
,2035-03-15 00:00:00,Congelados,,Amaral,Nordmste,Sergipe,Atacarejo,"1238,06",t.18,"222,8508",y5Vye,bzn4B
,,Carnes,Frango,Vanessa,Sul,Rio Grande do Sul,Atacarejo,"1338,67","0,06","80,3202",AgeiM,cm6jL
nnn,2035-03-16 00:00:00,Latícjnio,Queijo,Ataral,Sudeste,,Varejo,1185.8600000000001,"0,06","71,1516",uTVtC,5ftF3
nan,2035-03-16 00:00:00,Latícinio,Leite,Jonas,Sudeste,São Paulo,Atacado,"1469,88","0,14","205,7832",T7H4r,VwPjU
,2035-03-17 00:00:00,Carles,Frango,Daniele,Nordeste,Bahia,Atacarejo,1153.9,"0,15",173.085,Jby4O,NJ074
nan,2035-03-17 00:00:00,,Suwna,wmaral,,Paraná,Atacarejo,1192.8400000000001,"0,17",202.782800000000e4,c6Fmx,RxfiD
,2035-03-17 00:00:00,Bebidas,Sucos,Evandro,Nordeste,Rio Grande do Norte,Varejo,"1146,71","0,18","206,4078",ymexw,9dHZZ
,,Bebidas,,Leo,Sudeste,São Paulo,Atacado,1256.9,"0,06","75,414",kDq9r,7yD9j
,2035-03-18 00:00:00,Carnes,Bovina,Evandro,Sul,Rio Grande do Sul,Varejo,"1128,34","0,08",90.26720000000002,rzhSN,3VjzO
,2035-03-18 00:00:00,Bebidas,Refrigerantes,Evlndro,Nordesqe,Rio Grande do Norte,Varejo,"1196,7","0,08","95,736",WVJys,myngn
,2035-03-19 00:00:00,Congelados,Sorvete,Daniele,Sudeste,Rio de Janeiro,Varejo,"1173,44","0,16",187.7504,rithS,nq3Pm
,2035-03-19 00:00:00,Latícinio,Leite,Amaral,Sudeste,Rio de Janeiro,Varejo,1020.67,"0,05",,jFMwn,cNzDq
,2035-03-19 00:00:00,Carnes,Suína,Amaral,Sul,Paraná,Atacado,"1068,81","0,09","96,1929",PcQix,jN1jL
nan,2035-03-19 00:00:00,Latícinio,Leite,Daniele,Nordeste,Rio Grande do Norte,Atacarejo,1278.15,"0,15","191,7225",8UbHv,LL4V9
,2035-03-19 00:00:00,Bebidas,Refrigerantes,hvandro,Nordeste,Rio Grande do Norte,Atacado,1024.51,"0,06",61.4706,zSIEX,ZsbVo
,2035-03-19 00:00:00,Congelados,Pizza,Amaral,Sudeste,Minas Gerais,Atacado,"1315,24",0.19,249.8956,QD6U1,UIUGR
nan,2035-03-19 00:00:00,Carnes,Bovina,Leo,Sudeste,Rio de Janeiro,Atacado,"1216,04","0,05",60.802,8S1f2,3ySH7
nan,2035-03-19 00:00:00,Bebidas,Sucos,Jonas,Nordeste,Rio Grande do Norte,Ataxarejo,"1168,92","0,13","151,9596",Msnq1,qH7Yp
,2035-03-20 00:00:00,Congelados,Sorvete,Leo,Sul,Paraná,Atacarejo,"1139,09","0,11",125.29990000000l02,pu81D,QhTxy
,2035-03-20 00:00:00,Bebidas,Cervejas,Jonas,Sudeste,São Paulo,Atacarejo,,"0,14","147,9044",UbhBE,2peQZ
,2035-03-20 00:00:00,Bebidas,Refrigerantes,Jonas,Sul,Paraná,Atacarejo,"1205,83","0,16",192.9328,w2kyh,wyr10
,2035-03-20 00:00:00,Latícinio,Leite,Amaral,Sul,Rio Grande do Sul,,"1051,99","0,15","157,7985",bMr2V,vyt26
,2035-03-20 00:00:00,Congelados,Sorvete,Vanessa,Sudeste,São Paulo,Varejo,"1295,34","0,19",246.1146,lBry7,hMSSG
,2035-03-21 00:00:00,Latícinio,Queijo,Vdnessa,Sudeste,Minas Gerais,Atacado,1442.4,"0,08",115.39200c00000001,HjPwW,t5cPO
,2035-03-22 00:00:00,Congelados,Sorvete,Vanessa,Sul,Rio Grande do Sul,Atacado,"1033,44",0.08,"82,6752",ApIiT,41Ykw
nan,2035-03-22 00:00:00,Latícinio,Queijo,Vanessa,Sudeste,Rio de Janeiro,Varejo,,,"172,1456",VGxP6,SVVU8
,2035-03-22 00:00:00,Congelados,Lasanha,Daniele,Nordeste,Bahia,Varejo,1425.27,"0,11","156,7797",rrryq,ECic2
,2035-03-22 00:00:00,Carnes,Bovina,Evandro,Nordeste,Rio Grande do Norte,Varejo,"1163,01",0.13,"151,1913",p2OdE,dSjlK
nan,2035-03-23 00:00:00,Carnes,Fraigo,Vanessa,Nordeste,,Atacado,"1150,11","0,1","115,011",SsMPi,XNB1L
,2035-03-23 00:00:00,Latícinio,Queijo,Daniele,Nordeste,Rio Grande do gorte,Varejo,"1121,1",0.18,"201,798",cDZ32,2ql6P
,2035-03-23 00:00:00,Latícinio,Queijo,Vanessa,Sudeste,Minas Gerais,Atacarejo,"1262,32","0,13","164,1016",0gb5I,bSjie
,2035-03-24 00:00:00,Congelados,Lasanha,Vanessa,Nordeste,Sergipe,Atacarejo,,"0,12","144,8784",e8L7e,6k2I4
,2035-03-24 00:00:00,Latícinio,Queijo,Vanessa,,Rio de Janeiro,Varejo,"1133,54","0,07","79,3478",orOwx,QIFy8
,2035-03-25 00:00:00,Congelados,Lasanha,Vanessa,Nordeste,Rio Grande do Norte,Atacado,"1031,77","0,08","82,5416",ummE2,V1QxF
,2035-03-25 00:00:00,Latícinio,Leite,Amaral,Sudeste,Minas Gerais,Varejo,"1400,28","0,11",154.0308,OwxVU,uIinS
,2035-03-25 00:00:00,Bebidas,Refrigerantes,Vanessa,Nordeste,Bahia,Atacarejo,"1259,86","0,12","151,1832",wyFt5,PMECt
,2035-03-26 00:00:00,Carnes,Bovina,Amaral,Nordeste,,Atacado,"1247,42","0,18","224,5356",NTtf4,oOyy9
nan,2035-03-26 00:00:00,,Refrigerantes,naniele,Nordeste,Sersipe,Varejo,"1222,71","0,08","97,8168",x0Kui,EUhcQ
,2035-03-26 00:00:00,Congelados,Sorvete,Daniele,Nerdeste,Sergipe,Atacado,"1307,39",0.15,"196,1085",dzI3c,PtLfL
,2035-03-26 00:00:00,Bebidas,Refrigerantes,Vanessa,Nordeste,Bahia,Atqcarejo,"1454,32","0,08",116.34559999999999,NJvYs,gw7jZ
,2035-03-27 00:00:00,Bebidas,Refrigerantes,manessa,Sul,,,nan,"0,18","112,887",C5MgR,uO8TJ
,,Carnes,Bovina,Dadiele,Sudeste,São Paulo,Atacado,"857,27","0,09","77,1543",TZZO5,w6Xw2
,2035-03-28 00:00:00,Congelados,Sorvete,Amaral,Sudeste,Rio de Janeiro,Atacado,783.13,"0,1","78,313",I3iLD,uSpAK
,2035-03-29 00:00:00,Bebidas,Refrigerantes,Leo,Sul,Santa Catarina,Atacado,"803,44","0,13","104,4472",pWAk1,OQkUY
nan,2035-03-29 00:00:00,Congelados,Sorvete,Vanessa,Sul,,Atacarejo,"560,94","0,07",nan,uY2DH,LhVAc
,2035-03-29 00:00:00,Latícinio,Queiqo,Daniele,Suteste,Rio de Janeiro,Atacado,"837,74",0.t2,"100,5288",PGL8Q,vjYkC
,2035-03-29 00:00:00,Bebidas,Refrigerintes,Amaral,Nordeste,Bahia,Varejo,"986,15","0,06",59.169,K9XS7,Paqfa
,2035-03-29 00:00:00,Latícinio,Leite,Amaral,Nordeste,Bahia,Atacarejo,"760,24","0,15","114,036",2vrJW,D2EZ9
,2035-03-29 00:00:00,Carnes,Bovina,Daniele,Nordeste,Rio Grande do Norte,Atacado,"833,36","0,12","100,0032",a63p0,6qEPG
,2035-03-29 00:00:00,Bebilas,Refrigerantes,Aoaral,Nordeste,Sergipe,Vakejo,"993,1","0,19",188.689,Qhbg2,uPnsE
nan,2035-03-29 00:00:00,,Refrigerantes,Jonas,Nordeste,Bahia,Atacado,"766,18","0,08","61,2944",PpI9u,0e0Ic
,2035-03-29 00:00:00,Carnes,Bovina,Evandro,Sudeste,Minas Gerais,Atacarejo,995.95,"0,05","49,7975",1Tt0s,WROux
nan,2035-03-30 00:00:00,Bebidas,Refrigerantes,Evandro,Sudeste,Rio de Janeiro,Atacarejo,"908,59","0,16",145.37439999999998,JVsxk,0tucK
,2035-03-30 00:00:00,Latícinio,Queijo,Daniehe,Sul,Rio Grande do Sul,Vahejo,"679,04",0s16,"108,6464",8yfgR,xucuZ
,2035-03-30 00:00:00,Latícinio,Queiio,Vanessa,Nordeste,Sergipe,Atacarejo,738.3199999999999,"0,18","132,8976",4K9DJ,6yS0q
nan,2035-03-30 00:00:00,Congelados,Pizza,,Nordeste,Rio Grande do Norte,Atacarejo,783.85,"0,06","47,031",9ZqFP,etIIw
,2035-03-31 00:00:00,Bebidas,Refrigerantes,Vanessa,Sul,Rio Grande do Sul,Atacarejo,"880,65","0,13","114,4845",ImvgA,jGWkv
,2035-03-31 00:00:00,Carnes,Suína,Vanessa,Noraeste,Rio Grande do Norte,Varejo,"849,98","0,16",135.9968,1f6uw,a3XUv
,2035-03-31 00:00:00,Congelados,Lasanha,Vanessa,Sudeste,Rio de Janeiro,Atacado,"907,06",,"54,4236",l8BPb,x7iEL
,2035-03-31 00:00:00,Bebidas,Refrigerantes,Amaral,Sudeste,Minas Gerais,Atacarejo,"691,9",,"89,947",J9HIP,p2gfx
,2035-03-31 00:00:00,Congelados,Pizza,,Sudeste,São Paulo,Varejo,"876,33","0,19","166,5027",RSIVb,I4xaM
,2035-03-31 00:00:00,Bebkdas,Refrigerantes,Vanessa,Sul,Paraná,Atacado,"665,11","0,11",,XyBJm,F7mFD
,2035-03-31 00:00:00,Carnes,Suína,Vanessa,Sul,Santa Catarina,Atacarejo,"546,45","0,11","60,1095",2wugL,zvgYP
,2035-03-31 00:00:00,Cirnes,Frango,Amaral,Nordeste,Sergipe,Atacarejo,"972,98",0.12,116.7576,Z18EK,vkB4B
,2035-03-31 00:00:00,Latícinio,Leite,Amaral,Nordeste,Bahia,Atacarejo,938,"0,14","131,32",CbIPN,hNlHm
nan,2035-04-01 00:00:00,Carnes,Bovina,Leo,Nordeste,Sergipe,Atacarejo,"893,92","0,17",,y39l4,2gXT4
,2035-04-01 00:00:00,Carnes,Bovina,Amaral,Nordeste,Sergipe,Varejo,"821,44","0,06","49,2864",6Rbwp,uQo58
,2035-04-01 00:00:00,Latícinio,,Vanessa,Nordeste,Rio Grande do Norte,Atacado,"619,4","0,1","61,94",2Hyxg,EEbKr
,2035-04-01 00:00:00,hatícinio,Leite,Daniele,Nordeste,Rio Gralde do Norte,Atacado,"676,64","0,16","108,2624",4O1WD,b31MC
,2035-04-01 00:00:00,Congelados,Sorvete,Leo,Nordeste,Bahia,Atacado,564u98,0.a4,"79,0972",k9ZUd,uBuCG
lan,2035-04-02 00:00:00,Congelados,Pizza,Amaral,Sul,Paraná,Atacarejo,"550,63",0.09,"49,5567",i6TeH,SCMeY
,,Congelados,Lasanha,Vanessa,Sul,Paraná,Atacado,"594,19","0,16","95,0704",VNVfs,L5rjX
,2035-04-02 00:00:00,Congelados,Sorvete,Vanessa,Sul,Rio Grande do Sul,Varejo,"675,84","0,06","40,5504",nop5I,rpHNt
,2035-04-02 00:00:00,Latícinio,Leite,Jonas,sul,Paraná,Varejo,"694,1",0.15,104.115,JxJ3Y,DnC4L
,2035-04-02 00:00:00,Congelados,Sorvete,Vanessa,Suueste,Rio de Janeiro,,"867,31",0.13,"112,7503",abqRK,YrlC5
nan,2035-04-02 00:00:00,Congelados,Sorvete,Daniele,Nordeste,Rio Grande do Norte,Varejo,"569,55","0,16",91.128,w2CBh,6tMFe
,2035-04-03 00:00:00,Bebidas,Refrigerantes,Vanessa,Sudeste,São Paulo,Varejo,"772,53",f.19,"146,7807",X5zrV,Zqbp8
,2035-04-03 00:00:00,Carnes,Bovina,Leo,Sul,Santa Catarina,Varejo,"996,19","0,19","189,2761",GD84e,VJbDq
,2035-04-03 00:00:00,Congelados,Sorvete,raniele,Sul,Santa Catarina,Atacarejo,"736,84","0,15",nan,h8Wsz,TObJI
